id;codice_comune;foglio;particella;subalterno;superficie_di_riferimento_mq;natura_del_bene;indirizzo;numero_civico;latitudine;longitudine;tipologia_bene_immobile;epoca_costruzione;vincolo_culturale_paesaggistico;natura_giuridica_del_bene;utilizzo_del_bene;finalita;tipo_detenzione_a_terzi;canone_annuale;data_decorrenza;numero_immobili_per_catasto;id_list;meta_immobile;lista_file_ape;classe_energetica_ape;epglnren_ape;classe_target_ape;list_file_ape_filtered;coordinate_ds_coerenti;list_file_ape_validated;fonte_coordinate_usata;list_file_ape_validated_norm;plot_filename;id_left;zona_omi
3107805;L219;1145;2;;1818.0;FABBRICATO;via gallina giacinto;3 11;45.091958;7.7088881;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;37;[683428, 683429, 683430, 683431, 683432, 683433, 683434, 683435, 683436, 683437, 683438, 683439, 683440, 683441, 683442, 683443, 683444, 683445, 683446, 683447, 683448, 683449, 683450, 683451, 683452, 683453, 683454, 683455, 683456, 683457, 683458, 683459, 683460, 683461, 683462, 683463, 683464];True;['2021_211473_0025.xml', '2021_313821_0136.xml', '2021_313821_0137.xml', '2021_313821_0138.xml', '2021_313821_0139.xml', '2021_313821_0140.xml', '2021_313821_0141.xml'];F;252.15;E;['2021_211473_0025.xml', '2021_313821_0136.xml', '2021_313821_0137.xml', '2021_313821_0138.xml', '2021_313821_0139.xml', '2021_313821_0140.xml', '2021_313821_0141.xml'];True;['2021_211473_0025.xml', '2021_313821_0136.xml', '2021_313821_0137.xml', '2021_313821_0138.xml', '2021_313821_0139.xml', '2021_313821_0140.xml', '2021_313821_0141.xml'];originali;('2021_211473_0025.xml', '2021_313821_0136.xml', '2021_313821_0137.xml', '2021_313821_0138.xml', '2021_313821_0139.xml', '2021_313821_0140.xml', '2021_313821_0141.xml');ape_summary_b87249ed47c9.html;3107805;D20
3107806;L219;1145;39;;5589.0;FABBRICATO;via ghedini giorgio;21;45.0911078;7.709733;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;58;[15206, 683476, 683477, 683478, 683479, 683480, 683481, 683482, 683483, 683484, 683485, 683486, 683487, 683488, 683489, 683490, 683491, 683492, 683493, 683494, 683495, 683496, 683497, 683498, 683499, 683500, 683501, 683502, 683503, 683504, 683505, 683506, 683507, 683508, 683509, 683510, 683511, 683512, 683513, 683514, 683515, 683516, 683517, 683518, 683519, 683520, 683521, 683522, 683523, 683524, 683525, 683526, 683527, 683528, 683529, 683530, 683531, 683532];True;['2021_313821_0167.xml'];G;329.94;D;['2021_313821_0167.xml'];True;['2021_313821_0167.xml'];originali;('2021_313821_0167.xml',);ape_summary_9f06f2bb3427.html;3107806;D20
3107807;L219;1145;42;;2259.0;FABBRICATO;via maddalene;2;45.0904066;7.7059706;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;24;[683629, 683630, 683631, 683632, 683633, 683634, 683635, 683636, 683637, 683638, 683639, 683640, 683641, 683642, 683643, 683644, 683645, 683646, 683647, 683648, 683649, 683650, 683651, 683652];True;['2019_312661_0210.xml', '2019_312661_0211.xml', '2019_312661_0212.xml'];G;269.69;F;['2019_312661_0210.xml', '2019_312661_0211.xml', '2019_312661_0212.xml'];False;['2019_312661_0210.xml', '2019_312661_0211.xml', '2019_312661_0212.xml'];originali;('2019_312661_0210.xml', '2019_312661_0211.xml', '2019_312661_0212.xml');ape_summary_6be5d30ff467.html;3107807;D20
3107808;L219;1145;43;;4275.0;FABBRICATO;via maddalene;6;45.0904443;7.7065946;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;60;[683653, 683654, 683655, 683656, 683657, 683658, 683659, 683660, 683661, 683662, 683663, 683664, 683665, 683666, 683667, 683668, 683669, 683670, 683671, 683672, 683673, 683674, 683675, 683676, 683677, 683678, 683679, 683680, 683681, 683682, 683683, 683684, 683685, 683686, 683687, 683688, 683689, 683690, 683691, 683692, 683693, 683694, 683695, 683696, 683697, 683698, 683699, 683700, 683701, 683702, 683703, 683704, 683705, 683706, 683707, 683708, 683709, 683710, 683711, 683712];True;['2019_312661_0197.xml', '2019_312661_0198.xml', '2019_312661_0199.xml', '2019_312661_0200.xml', '2019_312661_0201.xml', '2019_312661_0202.xml', '2019_312661_0203.xml', '2019_312661_0207.xml', '2019_312661_0208.xml', '2019_312661_0209.xml', '2019_102351_0263.xml'];G;244.18;F;['2019_312661_0197.xml', '2019_312661_0198.xml', '2019_312661_0199.xml', '2019_312661_0200.xml', '2019_312661_0201.xml', '2019_312661_0202.xml', '2019_312661_0203.xml', '2019_312661_0207.xml', '2019_312661_0208.xml', '2019_312661_0209.xml', '2019_102351_0263.xml'];False;['2019_312661_0197.xml', '2019_312661_0198.xml', '2019_312661_0199.xml', '2019_312661_0200.xml', '2019_312661_0201.xml', '2019_312661_0202.xml', '2019_312661_0203.xml', '2019_312661_0207.xml', '2019_312661_0208.xml', '2019_312661_0209.xml', '2019_102351_0263.xml'];originali;('2019_102351_0263.xml', '2019_312661_0197.xml', '2019_312661_0198.xml', '2019_312661_0199.xml', '2019_312661_0200.xml', '2019_312661_0201.xml', '2019_312661_0202.xml', '2019_312661_0203.xml', '2019_312661_0207.xml', '2019_312661_0208.xml', '2019_312661_0209.xml');ape_summary_7a616df07832.html;3107808;D20
3107809;L219;1145;5;;2601.0;FABBRICATO;via gallina giacinto;3 3;45.091638;7.7092493;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;45;[683719, 683720, 683721, 683722, 683723, 683724, 683725, 683726, 683727, 683728, 683729, 683730, 683731, 683732, 683733, 683734, 683735, 683736, 683737, 683738, 683739, 683740, 683741, 683742, 683743, 683744, 683745, 683746, 683747, 683748, 683749, 683750, 683751, 683752, 683753, 683754, 683755, 683756, 683757, 683758, 683759, 683760, 683761, 683762, 683763];True;['2021_313821_0133.xml', '2021_313821_0148.xml', '2021_313821_0149.xml'];E;136.16;D;['2021_313821_0133.xml', '2021_313821_0148.xml', '2021_313821_0149.xml'];True;['2021_313821_0133.xml', '2021_313821_0148.xml', '2021_313821_0149.xml'];originali;('2021_313821_0133.xml', '2021_313821_0148.xml', '2021_313821_0149.xml');ape_summary_f7c4a6df7ab4.html;3107809;D20
3107810;L219;1145;6;;1532.0;FABBRICATO;via gallina giacinto;3 10;45.0920674;7.7096364;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;28;[687155, 687156, 687157, 687158, 687159, 687160, 687161, 687162, 687163, 687164, 687165, 687166, 687167, 687168, 687169, 687170, 687171, 687172, 687173, 687174, 687175, 687176, 687177, 687178, 687179, 687180, 687181, 687182];True;['2021_313821_0134.xml', '2021_313821_0135.xml'];E;139.64;E;['2021_313821_0134.xml', '2021_313821_0135.xml'];True;['2021_313821_0134.xml', '2021_313821_0135.xml'];originali;('2021_313821_0134.xml', '2021_313821_0135.xml');ape_summary_b4e3f7e2220e.html;3107810;D20
3107811;L219;1145;74;;5263.0;FABBRICATO;via maddalene;10;45.0903236;7.70741;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;72;[687184, 687185, 687186, 687187, 687188, 687189, 687190, 687191, 687192, 687193, 687194, 687195, 687196, 687197, 687198, 687199, 687200, 687201, 687202, 687203, 687204, 687205, 687206, 687207, 687208, 687209, 687210, 687211, 687212, 687213, 687214, 687215, 687216, 687217, 687218, 687219, 687220, 687221, 687222, 687223, 687224, 687225, 687226, 687227, 687228, 687229, 687230, 687231, 687232, 687233, 687234, 687235, 687236, 687237, 687238, 687239, 687240, 687241, 687242, 687243, 687244, 687245, 687246, 687247, 687248, 687249, 687250, 687251, 687252, 687253, 687254, 687255];True;['2019_312661_0192.xml', '2019_312661_0193.xml', '2019_312661_0194.xml', '2019_312661_0195.xml', '2019_312661_0196.xml', '2019_312661_0204.xml', '2019_312661_0205.xml', '2019_312661_0206.xml', '2022_312661_0009.xml'];G;293.18;G;['2019_312661_0192.xml', '2019_312661_0193.xml', '2019_312661_0194.xml', '2019_312661_0195.xml', '2019_312661_0196.xml', '2019_312661_0204.xml', '2019_312661_0205.xml', '2019_312661_0206.xml', '2022_312661_0009.xml'];False;['2019_312661_0192.xml', '2019_312661_0193.xml', '2019_312661_0194.xml', '2019_312661_0195.xml', '2019_312661_0196.xml', '2019_312661_0204.xml', '2019_312661_0205.xml', '2019_312661_0206.xml', '2022_312661_0009.xml'];originali;('2019_312661_0192.xml', '2019_312661_0193.xml', '2019_312661_0194.xml', '2019_312661_0195.xml', '2019_312661_0196.xml', '2019_312661_0204.xml', '2019_312661_0205.xml', '2019_312661_0206.xml', '2022_312661_0009.xml');ape_summary_54d67990de67.html;3107811;D20
3107814;L219;1145;79;;5479.68;FABBRICATO;via moncrivello;0;45.0895195;7.7076647;Abitazione;Dal 1971 al 1980;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;41;[686318, 686319, 686320, 686321, 686322, 686323, 686324, 686325, 686326, 686327, 686328, 686329, 686330, 686331, 686332, 686333, 686334, 686335, 686336, 686337, 686338, 686339, 686340, 686341, 686342, 686343, 686344, 686345, 686346, 686347, 686348, 686349, 686350, 686351, 686352, 686353, 686354, 686355, 686356, 686357, 686359];True;['2020_102351_0120.xml', '2020_102351_0121.xml'];F;238.82;F;['2020_102351_0120.xml', '2020_102351_0121.xml'];True;['2020_102351_0120.xml', '2020_102351_0121.xml'];originali;('2020_102351_0120.xml', '2020_102351_0121.xml');ape_summary_1166260f4e6e.html;3107814;D20
3107815;L219;1146;12;;4243.0;FABBRICATO;via santhia';76;45.09431626;7.69978934;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;2;[686405, 686406];True;['2022_103915_0001.xml'];F;424.21;E;['2022_103915_0001.xml'];True;['2022_103915_0001.xml'];originali;('2022_103915_0001.xml',);ape_summary_293c0b1913c8.html;3107815;D20
3107828;L219;1150;316;;539.0;FABBRICATO;Via Cervino;43 8;45.0924488;7.6839553;Abitazione;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;6;[686695, 686696, 686697, 686698, 686699, 686700];True;['2019_100212_0055.xml', '2019_203223_0012.xml', '2019_208347_0058.xml', '2019_311910_0086.xml', '2020_100232_0014.xml', '2020_101827_0001.xml', '2020_108242_0001.xml', '2020_108884_0004.xml', '2020_200690_0018.xml', '2021_103511_0027.xml', '2021_208114_0029.xml', '2021_209689_0114.xml', '2021_213745_0007.xml', '2021_313284_0003.xml', '2022_200218_0012.xml', '2022_208114_0008.xml', '2022_210180_0203.xml', '2022_212629_1502.xml'];C;70.39;B;['2019_100212_0055.xml', '2019_203223_0012.xml', '2019_208347_0058.xml', '2019_311910_0086.xml', '2020_100232_0014.xml', '2020_101827_0001.xml', '2020_108242_0001.xml', '2020_108884_0004.xml', '2020_200690_0018.xml', '2021_103511_0027.xml', '2021_208114_0029.xml', '2021_209689_0114.xml', '2021_213745_0007.xml', '2021_313284_0003.xml', '2022_200218_0012.xml', '2022_208114_0008.xml', '2022_210180_0203.xml', '2022_212629_1502.xml'];False;['2020_100232_0014.xml', '2020_108242_0001.xml', '2020_108884_0004.xml', '2021_103511_0027.xml', '2021_209689_0114.xml', '2021_213745_0007.xml', '2022_200218_0012.xml'];originali;('2019_100212_0055.xml', '2019_203223_0012.xml', '2019_208347_0058.xml', '2019_311910_0086.xml', '2020_100232_0014.xml', '2020_101827_0001.xml', '2020_108242_0001.xml', '2020_108884_0004.xml', '2020_200690_0018.xml', '2021_103511_0027.xml', '2021_208114_0029.xml', '2021_209689_0114.xml', '2021_213745_0007.xml', '2021_313284_0003.xml', '2022_200218_0012.xml', '2022_208114_0008.xml', '2022_210180_0203.xml', '2022_212629_1502.xml');ape_summary_8171a9b8472f.html;3107828;D11
3107833;L219;1150;96;;6606.25;FABBRICATO;Via Antonio Banfo;32;45.091678;7.6874963;Abitazione;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;2;[688200, 688201];True;['2021_100235_0004.xml'];E;331.23;D;['2021_100235_0004.xml'];True;['2021_100235_0004.xml'];originali;('2021_100235_0004.xml',);ape_summary_97969af3bba7.html;3107833;D20
3107834;L219;1151;236;;114.0;FABBRICATO;via piossasco;14;45.0873011;7.680145;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;2;[688204, 688205];True;['2021_203998_0004.xml', '2022_104941_0021.xml'];F;177.69;E;['2021_203998_0004.xml', '2022_104941_0021.xml'];True;['2021_203998_0004.xml'];originali;('2021_203998_0004.xml', '2022_104941_0021.xml');ape_summary_306ae3cd0a76.html;3107834;C19
3107836;L219;1151;430;;891.5;FABBRICATO;via beinasco;34;45.08802944;7.67843723;Abitazione;Dal 1971 al 1980;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;2;[2859481, 2859482];True;['2022_110019_0001.xml'];C;247.12;C;['2022_110019_0001.xml'];True;['2022_110019_0001.xml'];originali;('2022_110019_0001.xml',);ape_summary_3a07e4df0bc2.html;3107836;C19
3107837;L219;1153;130;;63.0;FABBRICATO;LIVORNO (VIA);SNC;45.0879597;7.6684117;Area urbana;ND;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;3;[2732815, 2732816, 2732817];True;['2019_102480_0001.xml', '2019_102902_0017.xml', '2019_102902_0018.xml', '2019_102902_0019.xml', '2019_111718_0042.xml', '2011_101508_0149.xml', '2019_202946_0005.xml', '2020_103137_0001.xml', '2020_106432_0004.xml', '2020_111718_0006.xml', '2021_103137_0007.xml', '2021_103137_0009.xml', '2021_103137_0013.xml', '2019_113699_0002.xml'];C;137.84;B;['2019_102480_0001.xml', '2019_102902_0017.xml', '2019_102902_0018.xml', '2019_102902_0019.xml', '2019_111718_0042.xml', '2011_101508_0149.xml', '2019_202946_0005.xml', '2020_103137_0001.xml', '2020_106432_0004.xml', '2020_111718_0006.xml', '2021_103137_0007.xml', '2021_103137_0009.xml', '2021_103137_0013.xml', '2019_113699_0002.xml'];True;['2021_103137_0007.xml', '2021_103137_0009.xml', '2021_103137_0013.xml'];originali;('2011_101508_0149.xml', '2019_102480_0001.xml', '2019_102902_0017.xml', '2019_102902_0018.xml', '2019_102902_0019.xml', '2019_111718_0042.xml', '2019_113699_0002.xml', '2019_202946_0005.xml', '2020_103137_0001.xml', '2020_106432_0004.xml', '2020_111718_0006.xml', '2021_103137_0007.xml', '2021_103137_0009.xml', '2021_103137_0013.xml');ape_summary_fc47d07deb71.html;3107837;D9
3107838;L219;1153;131;;48.0;FABBRICATO;LIVORNO (VIA);SNC;45.0883774;7.666813;Area urbana;ND;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;2;[2732818, 2732819];True;['2018_201437_0003.xml', '2019_204972_0010.xml', '2019_205195_0022.xml', '2019_205408_0004.xml', '2019_209322_0003.xml', '2019_211473_0006.xml', '2020_201227_0055.xml', '2020_205351_0039.xml', '2020_205351_0040.xml', '2020_207949_0185.xml', '2020_213231_0006.xml', '2020_101425_0001.xml', '2021_105537_0002.xml', '2021_206052_0159.xml', '2021_212629_1263.xml', '2021_214131_0028.xml', '2022_100224_0039.xml', '2022_100760_0003.xml', '2022_110134_0042.xml', '2022_206748_0111.xml', '2022_207949_0191.xml', '2022_208722_0014.xml', '2022_210046_0046.xml', '2022_212489_0024.xml'];D;175.32;D;['2018_201437_0003.xml', '2019_204972_0010.xml', '2019_205195_0022.xml', '2019_205408_0004.xml', '2019_209322_0003.xml', '2019_211473_0006.xml', '2020_201227_0055.xml', '2020_205351_0039.xml', '2020_205351_0040.xml', '2020_207949_0185.xml', '2020_213231_0006.xml', '2020_101425_0001.xml', '2021_105537_0002.xml', '2021_206052_0159.xml', '2021_212629_1263.xml', '2021_214131_0028.xml', '2022_100224_0039.xml', '2022_100760_0003.xml', '2022_110134_0042.xml', '2022_206748_0111.xml', '2022_207949_0191.xml', '2022_208722_0014.xml', '2022_210046_0046.xml', '2022_212489_0024.xml'];False;['2019_205195_0022.xml', '2019_209322_0003.xml', '2019_211473_0006.xml', '2020_101425_0001.xml', '2021_105537_0002.xml', '2022_110134_0042.xml', '2022_208722_0014.xml'];originali;('2018_201437_0003.xml', '2019_204972_0010.xml', '2019_205195_0022.xml', '2019_205408_0004.xml', '2019_209322_0003.xml', '2019_211473_0006.xml', '2020_101425_0001.xml', '2020_201227_0055.xml', '2020_205351_0039.xml', '2020_205351_0040.xml', '2020_207949_0185.xml', '2020_213231_0006.xml', '2021_105537_0002.xml', '2021_206052_0159.xml', '2021_212629_1263.xml', '2021_214131_0028.xml', '2022_100224_0039.xml', '2022_100760_0003.xml', '2022_110134_0042.xml', '2022_206748_0111.xml', '2022_207949_0191.xml', '2022_208722_0014.xml', '2022_210046_0046.xml', '2022_212489_0024.xml');ape_summary_fc392bf2284e.html;3107838;D9
3107839;L219;1153;132;;288.0;FABBRICATO;LIVORNO (VIA);SNC;45.0875149;7.6666417;Area urbana;ND;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;2;[2732820, 2732821];True;['2019_209689_0012.xml', '2019_213164_0006.xml', '2020_102286_0044.xml', '2020_205351_0034.xml', '2020_205351_0035.xml', '2020_205351_0036.xml', '2020_205351_0037.xml', '2020_205351_0038.xml', '2021_202612_0280.xml', '2021_206052_0160.xml', '2021_208026_0030.xml', '2021_209507_0117.xml', '2021_209689_0155.xml', '2021_209689_0156.xml', '2022_114801_0039.xml', '2022_200542_0056.xml', '2022_203473_0042.xml', '2022_203473_0046.xml', '2022_209507_0070.xml', '2022_209689_0164.xml'];D;119.34;C;['2019_209689_0012.xml', '2019_213164_0006.xml', '2020_102286_0044.xml', '2020_205351_0034.xml', '2020_205351_0035.xml', '2020_205351_0036.xml', '2020_205351_0037.xml', '2020_205351_0038.xml', '2021_202612_0280.xml', '2021_206052_0160.xml', '2021_208026_0030.xml', '2021_209507_0117.xml', '2021_209689_0155.xml', '2021_209689_0156.xml', '2022_114801_0039.xml', '2022_200542_0056.xml', '2022_203473_0042.xml', '2022_209507_0070.xml', '2022_209689_0164.xml'];False;['2019_213164_0006.xml'];originali;('2019_209689_0012.xml', '2019_213164_0006.xml', '2020_102286_0044.xml', '2020_205351_0034.xml', '2020_205351_0035.xml', '2020_205351_0036.xml', '2020_205351_0037.xml', '2020_205351_0038.xml', '2021_202612_0280.xml', '2021_206052_0160.xml', '2021_208026_0030.xml', '2021_209507_0117.xml', '2021_209689_0155.xml', '2021_209689_0156.xml', '2022_114801_0039.xml', '2022_200542_0056.xml', '2022_203473_0042.xml', '2022_209507_0070.xml', '2022_209689_0164.xml');ape_summary_7f3b8b0ec2a9.html;3107839;D9
3107858;L219;1173;331;;1635.0;FABBRICATO;corso lecce;55;45.080698;7.6475243;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio disponibile;Utilizzato direttamente;Non Dichiarato;in locazione;4104.0;01/10/2021;24;[689037, 689038, 689039, 689040, 689041, 689042, 689043, 689044, 689045, 689046, 689047, 689048, 689049, 689050, 689051, 689052, 689053, 689054, 689055, 689056, 689057, 689058, 689059, 689060];True;['2020_102099_0137.xml', '2020_102099_0138.xml', '2020_102099_0139.xml', '2020_102099_0140.xml', '2020_102099_0146.xml', '2020_102099_0147.xml', '2020_102099_0148.xml', '2020_102099_0149.xml', '2020_102099_0150.xml', '2020_102099_0151.xml'];F;108.78;E;['2020_102099_0137.xml', '2020_102099_0138.xml', '2020_102099_0139.xml', '2020_102099_0146.xml', '2020_102099_0149.xml'];False;['2020_102099_0146.xml'];originali;('2020_102099_0137.xml', '2020_102099_0138.xml', '2020_102099_0139.xml', '2020_102099_0146.xml', '2020_102099_0149.xml');ape_summary_724e7ec0f232.html;3107858;C21
3107866;L219;1176;172;;11216.25;FABBRICATO;via galvani luigi;7;45.0811779;7.6598264;Edificio scolastico (es.: scuola di ogni ordine e grado, università, scuola di formazione);Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività didattica;;;;2;[15609, 21163];True;['2020_100235_0001.xml'];D;243.18;D;['2020_100235_0001.xml'];False;['2020_100235_0001.xml'];originali;('2020_100235_0001.xml',);ape_summary_dc474d8897b8.html;3107866;C8
3107870;L219;1177;206;;2022.0;FABBRICATO;via avellino;3;45.0844946;7.6620029;Abitazione;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;40;[688354, 688355, 688356, 688357, 688358, 688359, 688360, 688361, 688362, 688363, 688364, 688365, 688366, 688367, 688368, 688369, 688370, 688371, 688372, 688373, 688374, 688375, 688376, 688377, 688378, 688379, 688380, 688381, 688382, 688383, 688384, 688385, 688386, 688387, 688388, 688390, 688391, 688392, 688393, 688394];True;['2022_200681_0031.xml'];G;312.76;F;['2022_200681_0031.xml'];True;['2022_200681_0031.xml'];originali;('2022_200681_0031.xml',);ape_summary_2ab503a57260.html;3107870;C8
3107871;L219;1177;474;;572.0;FABBRICATO;Via Avellino;25;45.0857529;7.6626989;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;7;[689955, 689956, 689957, 689958, 689959, 689960, 2666138];True;['2020_207709_0035.xml', '2021_207949_0313.xml', '2022_206052_0351.xml', '2022_206052_0364.xml'];B;61.41;A4;['2020_207709_0035.xml', '2021_207949_0313.xml', '2022_206052_0351.xml', '2022_206052_0364.xml'];True;['2020_207709_0035.xml'];originali;('2020_207709_0035.xml', '2021_207949_0313.xml', '2022_206052_0351.xml', '2022_206052_0364.xml');ape_summary_6a1ec77e677d.html;3107871;C8
3107872;L219;1178;144;;88.0;FABBRICATO;via pinelli pierdionigi;22;45.0806677;7.6675353;Locale commerciale, negozio;Dal 1946 al 1960;Nessuno;Patrimonio disponibile;Utilizzato direttamente;Attività commerciale e di ristorazione;;;;4;[689964, 689965, 689966, 689967];True;['2020_100857_0020.xml', '2021_105273_0001.xml', '2021_208347_0383.xml', '2021_311274_0294.xml', '2022_207949_0274.xml', '2022_211937_0029.xml'];G;166.1;F;['2020_100857_0020.xml', '2021_105273_0001.xml', '2021_208347_0383.xml', '2021_311274_0294.xml', '2022_207949_0274.xml', '2022_211937_0029.xml'];True;['2020_100857_0020.xml', '2021_105273_0001.xml', '2021_311274_0294.xml'];originali;('2020_100857_0020.xml', '2021_105273_0001.xml', '2021_208347_0383.xml', '2021_311274_0294.xml', '2022_207949_0274.xml', '2022_211937_0029.xml');ape_summary_3e30e4338c7d.html;3107872;C8
3107873;L219;1178;197;;152.0;FABBRICATO;via sobrero ascanio;19 A;45.0810418;7.6651916;Abitazione;Dal 1991 al 2000;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;2;[689182, 689183];True;['2019_101075_0011.xml', '2019_207949_0049.xml', '2019_207949_0231.xml', '2021_103241_0026.xml', '2021_213632_0031.xml', '2021_213632_0039.xml', '2022_207949_0198.xml'];F;148.09;F;['2019_101075_0011.xml', '2019_207949_0049.xml', '2019_207949_0231.xml', '2021_103241_0026.xml', '2021_213632_0031.xml', '2021_213632_0039.xml', '2022_207949_0198.xml'];True;['2019_207949_0231.xml', '2021_213632_0031.xml', '2021_213632_0039.xml'];originali;('2019_101075_0011.xml', '2019_207949_0049.xml', '2019_207949_0231.xml', '2021_103241_0026.xml', '2021_213632_0031.xml', '2021_213632_0039.xml', '2022_207949_0198.xml');ape_summary_5e60ef2694e3.html;3107873;C8
3107874;L219;1178;254;;470.0;FABBRICATO;Via Antonio Pacinotti;29;45.0810133;7.6637449;Fabbricato per attività produttiva (industriale, artigianale o agricola);Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;9;[689994, 689995, 689996, 689997, 689998, 689999, 690000, 690001, 690002];True;['2019_311734_0005.xml'];C;105.23;B;['2019_311734_0005.xml'];True;['2019_311734_0005.xml'];originali;('2019_311734_0005.xml',);ape_summary_fcda768aa4fa.html;3107874;C8
3107875;L219;1179;105;;3433.0;FABBRICATO;Via Aquila;30;45.0853455;7.6665769;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;46;[690011, 690012, 690013, 690014, 690015, 690016, 690017, 690018, 690019, 690020, 690021, 690022, 690023, 690024, 690025, 690026, 690027, 690028, 690029, 690030, 690031, 690032, 690033, 690034, 690035, 690036, 690037, 690038, 690039, 690040, 690041, 690042, 690043, 690044, 690045, 690046, 690047, 690048, 690049, 690050, 690051, 690052, 690053, 690054, 690056, 690057];True;['2019_103997_0007.xml', '2020_312661_0121.xml'];G;358.73;E;['2019_103997_0007.xml', '2020_312661_0121.xml'];True;['2019_103997_0007.xml', '2020_312661_0121.xml'];originali;('2019_103997_0007.xml', '2020_312661_0121.xml');ape_summary_11cc013d4531.html;3107875;C8
3107876;L219;1179;259;;1337.25;FABBRICATO;Via Capua;7;45.0835992;7.6678697;Abitazione;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Non Dichiarato;in locazione;2848.0;01/04/2021;3;[9289, 690067, 690068];True;['2020_102099_0141.xml', '2020_102099_0142.xml'];F;278.66;E;['2020_102099_0141.xml', '2020_102099_0142.xml'];True;['2020_102099_0141.xml', '2020_102099_0142.xml'];originali;('2020_102099_0141.xml', '2020_102099_0142.xml');ape_summary_f56f3119f98f.html;3107876;C8
3107892;L219;1180;59;;109.0;FABBRICATO;via macerata;4;45.0819826;7.6693394;Abitazione;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;2;[689292, 689293];True;['2022_213632_0094.xml'];E;121.9;C;['2022_213632_0094.xml'];True;['2022_213632_0094.xml'];originali;('2022_213632_0094.xml',);ape_summary_35151a55757a.html;3107892;C8
3107895;L219;1183;194;;3187.0;FABBRICATO;corso vercelli;15;45.0846234;7.6855438;Magazzino e locali di deposito;Dal 1981 al 1990;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;7;[690378, 690379, 690380, 690381, 690382, 690383, 690384];True;['2021_106141_0052.xml'];G;326.39;F;['2021_106141_0052.xml'];True;['2021_106141_0052.xml'];originali;('2021_106141_0052.xml',);ape_summary_f01a43874349.html;3107895;C19
3107897;L219;1183;211;;584.0;FABBRICATO;Via Generale Luigi Damiano;5;45.0869544;7.6840532;Abitazione;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;8;[689317, 689318, 689319, 689321, 689322, 689323, 689324, 689326];True;['2021_311906_0071.xml', '2022_313751_0019.xml'];D;119.11;D;['2021_311906_0071.xml', '2022_313751_0019.xml'];True;['2021_311906_0071.xml', '2022_313751_0019.xml'];originali;('2021_311906_0071.xml', '2022_313751_0019.xml');ape_summary_fdd27f8e95dd.html;3107897;C19
