id;codice_comune;foglio;particella;subalterno;superficie_di_riferimento_mq;natura_del_bene;indirizzo;numero_civico;latitudine;longitudine;tipologia_bene_immobile;epoca_costruzione;vincolo_culturale_paesaggistico;natura_giuridica_del_bene;utilizzo_del_bene;finalita;tipo_detenzione_a_terzi;canone_annuale;data_decorrenza;numero_immobili_per_catasto;id_list;meta_immobile;lista_file_ape;classe_energetica_ape;epglnren_ape;classe_target_ape;list_file_ape_filtered;coordinate_ds_coerenti;list_file_ape_validated;fonte_coordinate_usata;list_file_ape_validated_norm;plot_filename;id_left;zona_omi
3107753;L219;1112;115;;7330.0;FABBRICATO;Via Andrea Sansovino;26;45.098497;7.6362104;Abitazione;Dal 1991 al 2000;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;72;[693101, 693102, 693103, 693104, 693105, 693106, 693107, 693108, 693109, 693110, 693112, 693113, 693114, 693115, 693116, 693117, 693118, 693119, 693120, 693121, 693123, 693124, 693125, 693126, 693127, 693128, 693129, 693130, 693131, 693132, 693134, 693135, 693136, 693137, 693138, 693139, 693140, 693141, 693142, 693143, 693145, 693146, 693147, 693148, 693149, 693150, 693151, 693152, 693153, 693154, 693156, 693157, 693226, 693227, 693228, 693229, 693230, 693231, 693232, 693233, 693234, 693235, 693237, 693238, 693239, 693240, 693241, 693242, 693243, 693244, 693245, 693246];True;[];;;;[];True;[];originali;();;3107753;D23
3107754;L219;1112;136;;5063.32;FABBRICATO;Corso Lucio Quinzio Cincinnato;115;45.0982077;7.639026;Ufficio strutturato ed assimilabili;Dal 1971 al 1980;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività didattica;;;;4;[388124, 388125, 388126, 388129];True;[];;;;[];True;[];originali;();;3107754;D23
3107755;L219;1112;149;;188.0;FABBRICATO;via pianezza;176 C;45.0971187;7.6424388;Abitazione;Dal 1971 al 1980;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;2;[693041, 693042];True;[];;;;[];True;[];originali;();;3107755;D23
3107756;L219;1113;86;;190.0;FABBRICATO;corso regina margherita;440;45.0942902;7.6333982;Locale commerciale, negozio;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;2;[693556, 693557];True;['2019_206326_0014.xml', '2019_206326_0015.xml', '2021_100825_0008.xml', '2021_109163_0001.xml'];E;761.52;E;['2019_206326_0014.xml', '2019_206326_0015.xml', '2021_100825_0008.xml', '2021_109163_0001.xml'];True;[];originali;('2019_206326_0014.xml', '2019_206326_0015.xml', '2021_100825_0008.xml', '2021_109163_0001.xml');ape_summary_8517621ededf.html;3107756;D23
3107757;L219;1117;52;;724.8000000000001;FABBRICATO;Strada della Pellerina;22;45.0881377;7.6239728;Struttura residenziale collettiva (es.: collegi e convitti, educandati, ricoveri, orfanotrofi, ospizi, conventi, seminari);Prima del 1919;Nessuno;Patrimonio indisponibile;Non utilizzato;Non Dichiarato;in concessione a titolo oneroso;28920.0;01/12/2015;3;[693440, 693441, 693445];True;[];;;;[];False;[];originali;();;3107757;D23
3107758;L219;1120;153;;2766.25;FABBRICATO;Corso Regina Margherita;371;45.0894381;7.6393126;Abitazione;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;3;[693478, 2666994, 2666995];True;[];;;;[];True;[];originali;();;3107758;D23
3107759;L219;1121;10;;150.0;FABBRICATO;via pianezza;94;45.0951955;7.6482767;Abitazione;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;;Non Dichiarato;in concessione a titolo oneroso;3813.0;01/10/2021;2;[693529, 693530];True;[];;;;[];False;[];originali;();;3107759;D10
3107760;L219;1121;41;;7099.0;FABBRICATO;via pianezza;155;45.0952613;7.645336;Abitazione;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Non Dichiarato;in locazione;508.0;01/12/2022;124;[693567, 693569, 693570, 693571, 693572, 693573, 693574, 693575, 693576, 693577, 693578, 693579, 693580, 693581, 693582, 693583, 693584, 693585, 693587, 693588, 693589, 693590, 693591, 693592, 693593, 693594, 693597, 693598, 693599, 693600, 693601, 693602, 693603, 693604, 693605, 693606, 693607, 693608, 693609, 693610, 693611, 693612, 693613, 693614, 693615, 693616, 693617, 693618, 693619, 693620, 693621, 693622, 693623, 693624, 693630, 693641, 693652, 693663, 693674, 693675, 693686, 693693, 693694, 693695, 693696, 693697, 693698, 693699, 693700, 693701, 693703, 693704, 693705, 693706, 693707, 693708, 693709, 693710, 693711, 693712, 693713, 693714, 693715, 693716, 693717, 693718, 693719, 693720, 693723, 693724, 693725, 693726, 693727, 693728, 693729, 693730, 693731, 693732, 693733, 693734, 693735, 693736, 693737, 693738, 693739, 693740, 693741, 693744, 693745, 693746, 693747, 693748, 693749, 693750, 693751, 693752, 693754, 693755, 693756, 693757, 693758, 693759, 693762, 693763];True;['2019_111530_0003.xml', '2020_102099_0001.xml', '2020_102099_0002.xml', '2020_102099_0003.xml', '2020_102099_0004.xml', '2020_102099_0005.xml', '2020_102099_0007.xml', '2020_102099_0008.xml', '2020_102099_0009.xml', '2020_102099_0010.xml', '2020_102099_0024.xml', '2020_102099_0026.xml', '2020_102099_0028.xml', '2020_102099_0029.xml', '2020_102099_0030.xml', '2020_102099_0031.xml', '2020_102099_0032.xml', '2020_102099_0033.xml', '2020_102099_0034.xml', '2020_102099_0035.xml', '2020_102099_0036.xml', '2020_102099_0037.xml', '2020_102099_0038.xml', '2020_102099_0039.xml', '2020_102099_0040.xml', '2020_102099_0041.xml', '2020_102099_0042.xml', '2020_102099_0043.xml', '2020_102099_0044.xml', '2020_102099_0045.xml', '2020_102099_0046.xml', '2020_102099_0047.xml', '2020_102099_0048.xml', '2020_102099_0049.xml', '2020_102099_0050.xml', '2020_102099_0051.xml', '2020_102099_0052.xml', '2020_102099_0053.xml', '2020_102099_0054.xml', '2020_102099_0055.xml', '2020_102099_0056.xml', '2020_102099_0057.xml', '2020_102099_0058.xml', '2020_102099_0059.xml', '2020_102099_0060.xml', '2020_102099_0061.xml', '2020_102099_0062.xml', '2020_102099_0063.xml', '2020_102099_0064.xml', '2020_102099_0065.xml', '2020_102099_0066.xml', '2020_102099_0067.xml', '2020_102099_0068.xml', '2020_102099_0069.xml', '2020_102099_0070.xml', '2020_102099_0071.xml', '2020_102099_0072.xml', '2020_102099_0073.xml', '2020_102099_0074.xml', '2020_102099_0075.xml', '2020_102099_0076.xml', '2020_102099_0077.xml', '2020_102099_0078.xml', '2020_102099_0079.xml', '2020_102099_0080.xml', '2020_102099_0081.xml', '2020_102099_0082.xml', '2020_102099_0083.xml', '2020_102099_0084.xml', '2020_102099_0085.xml', '2020_102099_0086.xml', '2020_102099_0087.xml', '2020_102099_0088.xml', '2020_102099_0089.xml', '2020_102099_0090.xml', '2020_102099_0092.xml', '2020_102099_0107.xml', '2020_102099_0108.xml', '2020_102099_0109.xml', '2020_102099_0110.xml', '2020_102099_0111.xml', '2020_102099_0112.xml', '2020_102099_0113.xml', '2020_102099_0114.xml', '2020_102099_0115.xml', '2020_102099_0116.xml', '2020_102099_0117.xml', '2020_102099_0119.xml', '2020_102099_0120.xml', '2020_102099_0121.xml', '2020_102099_0122.xml', '2020_102099_0123.xml', '2020_102099_0124.xml', '2020_102099_0125.xml', '2020_102099_0126.xml', '2020_102099_0127.xml', '2020_102099_0128.xml', '2020_102099_0129.xml', '2020_102099_0130.xml', '2020_102099_0131.xml', '2020_102099_0132.xml', '2020_102099_0133.xml', '2020_102099_0134.xml', '2020_102099_0135.xml', '2020_102099_0136.xml', '2020_102099_0177.xml', '2020_102099_0178.xml', '2021_106141_0030.xml'];G;275.88;D;['2019_111530_0003.xml', '2020_102099_0001.xml', '2020_102099_0002.xml', '2020_102099_0004.xml', '2020_102099_0005.xml', '2020_102099_0007.xml', '2020_102099_0008.xml', '2020_102099_0009.xml', '2020_102099_0010.xml', '2020_102099_0024.xml', '2020_102099_0026.xml', '2020_102099_0028.xml', '2020_102099_0030.xml', '2020_102099_0032.xml', '2020_102099_0033.xml', '2020_102099_0034.xml', '2020_102099_0037.xml', '2020_102099_0039.xml', '2020_102099_0041.xml', '2020_102099_0044.xml', '2020_102099_0047.xml', '2020_102099_0048.xml', '2020_102099_0053.xml', '2020_102099_0054.xml', '2020_102099_0063.xml', '2020_102099_0069.xml', '2020_102099_0074.xml', '2020_102099_0083.xml', '2020_102099_0084.xml', '2020_102099_0088.xml', '2020_102099_0107.xml', '2020_102099_0111.xml', '2020_102099_0116.xml', '2020_102099_0123.xml', '2020_102099_0127.xml', '2020_102099_0177.xml', '2020_102099_0178.xml', '2021_106141_0030.xml'];True;['2019_111530_0003.xml', '2020_102099_0002.xml', '2020_102099_0004.xml', '2020_102099_0005.xml', '2020_102099_0007.xml', '2020_102099_0008.xml', '2020_102099_0009.xml', '2020_102099_0010.xml', '2020_102099_0024.xml', '2020_102099_0026.xml', '2020_102099_0028.xml', '2020_102099_0030.xml', '2020_102099_0032.xml', '2020_102099_0033.xml', '2020_102099_0034.xml', '2020_102099_0037.xml', '2020_102099_0039.xml', '2020_102099_0041.xml', '2020_102099_0044.xml', '2020_102099_0047.xml', '2020_102099_0048.xml', '2020_102099_0053.xml', '2020_102099_0054.xml', '2020_102099_0063.xml', '2020_102099_0069.xml', '2020_102099_0074.xml', '2020_102099_0083.xml', '2020_102099_0084.xml', '2020_102099_0088.xml', '2020_102099_0107.xml', '2020_102099_0111.xml', '2020_102099_0116.xml', '2020_102099_0123.xml', '2020_102099_0127.xml', '2020_102099_0177.xml', '2020_102099_0178.xml', '2021_106141_0030.xml'];originali;('2019_111530_0003.xml', '2020_102099_0001.xml', '2020_102099_0002.xml', '2020_102099_0004.xml', '2020_102099_0005.xml', '2020_102099_0007.xml', '2020_102099_0008.xml', '2020_102099_0009.xml', '2020_102099_0010.xml', '2020_102099_0024.xml', '2020_102099_0026.xml', '2020_102099_0028.xml', '2020_102099_0030.xml', '2020_102099_0032.xml', '2020_102099_0033.xml', '2020_102099_0034.xml', '2020_102099_0037.xml', '2020_102099_0039.xml', '2020_102099_0041.xml', '2020_102099_0044.xml', '2020_102099_0047.xml', '2020_102099_0048.xml', '2020_102099_0053.xml', '2020_102099_0054.xml', '2020_102099_0063.xml', '2020_102099_0069.xml', '2020_102099_0074.xml', '2020_102099_0083.xml', '2020_102099_0084.xml', '2020_102099_0088.xml', '2020_102099_0107.xml', '2020_102099_0111.xml', '2020_102099_0116.xml', '2020_102099_0123.xml', '2020_102099_0127.xml', '2020_102099_0177.xml', '2020_102099_0178.xml', '2021_106141_0030.xml');ape_summary_d547a5414f2b.html;3107760;D23
3107761;L219;1122;732;;5557.5;FABBRICATO;Corso Potenza;108;45.0971339;7.6595818;Abitazione;Dal 1971 al 1980;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;2;[693929, 693930];True;[];;;;[];True;[];originali;();;3107761;D10
3107762;L219;1123;357;;5133.75;FABBRICATO;via lemie;48;45.0962436;7.6657083;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;2;[693931, 693933];True;[];;;;[];True;[];originali;();;3107762;D10
3107763;L219;1123;397;;17561.57;FABBRICATO;Via Ponderano;10;45.0965128;7.6647116;Abitazione;Dal 1971 al 1980;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;3;[693937, 693938, 693939];True;[];;;;[];True;[];originali;();;3107763;D10
3107764;L219;1124;81;;330.0;FABBRICATO;Via Bosconero;3;45.0944679;7.6728741;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;5;[694674, 694675, 694676, 694677, 694678];True;[];;;;[];True;[];originali;();;3107764;D10
3107765;L219;1125;202;;1574.25;FABBRICATO;Via Cambiano;10;45.0923756;7.6755809;Abitazione;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;2;[694684, 694685];True;[];;;;[];True;[];originali;();;3107765;D10
3107766;L219;1125;210;;865.0;FABBRICATO;via giachino errico;30;45.0917968;7.6761135;Abitazione;Prima del 1919;Nessuno;Patrimonio disponibile;Utilizzato direttamente;Altro;;;;12;[694689, 694690, 694691, 694692, 694693, 694694, 694695, 694696, 694697, 694698, 694699, 694700];True;[];;;;[];True;[];originali;();;3107766;D10
3107767;L219;1125;438;;6899.0;FABBRICATO;corso mortara;36 7;45.0911933;7.6721811;Abitazione;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;89;[693990, 693991, 693992, 693993, 693994, 693995, 693996, 693997, 693998, 693999, 694001, 694002, 694003, 694004, 694005, 694006, 694007, 694008, 694009, 694010, 694012, 694013, 694014, 694015, 694016, 694017, 694018, 694019, 694020, 694021, 694023, 694024, 694025, 694026, 694027, 694028, 694029, 694030, 694031, 694032, 694034, 694035, 694036, 694037, 694038, 694039, 694040, 694041, 694042, 694043, 694045, 694046, 694047, 694048, 694049, 694050, 694051, 694052, 694053, 694054, 694056, 694057, 694058, 694059, 694060, 694061, 694124, 694125, 694126, 694128, 694129, 694130, 694131, 694132, 694133, 694134, 694135, 694136, 694137, 694139, 694140, 694141, 694142, 694143, 694144, 694145, 694146, 694147, 694148];True;['2020_102351_0032.xml', '2020_102351_0033.xml', '2020_102351_0034.xml', '2020_102351_0035.xml', '2020_312661_0004.xml', '2020_312661_0005.xml', '2020_312661_0006.xml', '2020_312661_0007.xml', '2020_312661_0008.xml', '2020_312661_0009.xml', '2020_312661_0010.xml', '2020_312661_0011.xml', '2020_312661_0012.xml', '2020_312661_0013.xml', '2020_312661_0014.xml', '2020_312661_0015.xml', '2020_312661_0016.xml', '2020_312661_0017.xml', '2020_312661_0018.xml', '2020_312661_0019.xml', '2020_312661_0020.xml', '2020_312661_0021.xml', '2020_312661_0022.xml'];D;141.36;D;['2020_102351_0032.xml', '2020_102351_0033.xml', '2020_102351_0034.xml', '2020_102351_0035.xml', '2020_312661_0004.xml', '2020_312661_0005.xml', '2020_312661_0006.xml', '2020_312661_0007.xml', '2020_312661_0008.xml', '2020_312661_0009.xml', '2020_312661_0010.xml', '2020_312661_0011.xml', '2020_312661_0012.xml', '2020_312661_0013.xml', '2020_312661_0014.xml', '2020_312661_0015.xml', '2020_312661_0016.xml', '2020_312661_0017.xml', '2020_312661_0018.xml', '2020_312661_0019.xml', '2020_312661_0020.xml', '2020_312661_0021.xml', '2020_312661_0022.xml'];True;['2020_102351_0032.xml', '2020_102351_0033.xml', '2020_102351_0034.xml', '2020_102351_0035.xml', '2020_312661_0004.xml', '2020_312661_0005.xml', '2020_312661_0006.xml', '2020_312661_0007.xml', '2020_312661_0008.xml', '2020_312661_0009.xml', '2020_312661_0010.xml', '2020_312661_0011.xml', '2020_312661_0012.xml', '2020_312661_0013.xml', '2020_312661_0014.xml', '2020_312661_0015.xml', '2020_312661_0016.xml', '2020_312661_0017.xml', '2020_312661_0018.xml', '2020_312661_0019.xml', '2020_312661_0020.xml', '2020_312661_0021.xml', '2020_312661_0022.xml'];originali;('2020_102351_0032.xml', '2020_102351_0033.xml', '2020_102351_0034.xml', '2020_102351_0035.xml', '2020_312661_0004.xml', '2020_312661_0005.xml', '2020_312661_0006.xml', '2020_312661_0007.xml', '2020_312661_0008.xml', '2020_312661_0009.xml', '2020_312661_0010.xml', '2020_312661_0011.xml', '2020_312661_0012.xml', '2020_312661_0013.xml', '2020_312661_0014.xml', '2020_312661_0015.xml', '2020_312661_0016.xml', '2020_312661_0017.xml', '2020_312661_0018.xml', '2020_312661_0019.xml', '2020_312661_0020.xml', '2020_312661_0021.xml', '2020_312661_0022.xml');ape_summary_1bd7a492088e.html;3107767;D9
3107768;L219;1125;441;;2390.0;FABBRICATO;Corso Mortara;0;45.0909338;7.6711827;Abitazione;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;29;[694258, 694259, 694260, 694261, 694262, 694263, 694264, 694265, 694266, 694267, 694268, 694269, 694270, 694271, 694272, 694273, 694274, 694275, 694276, 694278, 694279, 694280, 694281, 694282, 694283, 694284, 694285, 694286, 694287];True;['2022_312661_0085.xml', '2022_312661_0086.xml', '2022_312661_0087.xml', '2022_312661_0088.xml'];C;113.7;B;['2022_312661_0085.xml', '2022_312661_0086.xml', '2022_312661_0087.xml', '2022_312661_0088.xml'];True;['2022_312661_0085.xml', '2022_312661_0086.xml', '2022_312661_0087.xml', '2022_312661_0088.xml'];originali;('2022_312661_0085.xml', '2022_312661_0086.xml', '2022_312661_0087.xml', '2022_312661_0088.xml');ape_summary_ddbe16972d29.html;3107768;D9
3107769;L219;1125;90;;6638.0;FABBRICATO;VENEZIA (CORSO);11;45.0929198;7.6789981;Area urbana;ND;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;2;[694957, 2732812];True;[];;;;[];;[];originali;();;3107769;D10
3107770;L219;1127;343;;178.0;FABBRICATO;via valprato;50;45.0928718;7.6848823;Abitazione;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;2;[694366, 694367];True;['2021_101550_0003.xml', '2021_206362_0001.xml', '2021_209727_0006.xml'];A2;30.43;A3;['2021_101550_0003.xml', '2021_206362_0001.xml', '2021_209727_0006.xml'];True;['2021_206362_0001.xml', '2021_209727_0006.xml'];originali;('2021_101550_0003.xml', '2021_206362_0001.xml', '2021_209727_0006.xml');ape_summary_ca46962ec04b.html;3107770;D11
3107771;L219;1128;127;;15328.86;FABBRICATO;corso vercelli;141;45.0977378;7.6911031;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;4;[694397, 694398, 694399, 694400];True;[];;;;[];True;[];originali;();;3107771;D20
3107772;L219;1128;423;;298.0;FABBRICATO;Via Fossata;68;45.0965595;7.6868094;Abitazione;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;4;[694404, 694405, 694406, 694407];True;['2020_101217_0010.xml', '2021_112307_0003.xml', '2022_206865_0002.xml', '2022_212533_0182.xml'];G;141.40;G;['2020_101217_0010.xml', '2021_112307_0003.xml', '2022_206865_0002.xml', '2022_212533_0182.xml'];True;['2021_112307_0003.xml', '2022_212533_0182.xml'];originali;('2020_101217_0010.xml', '2021_112307_0003.xml', '2022_206865_0002.xml', '2022_212533_0182.xml');ape_summary_8bae3a6a199b.html;3107772;D11
3107773;L219;1129;689;;164.0;FABBRICATO;via leini';111;45.0959779;7.6922024;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;2;[694415, 694416];True;['2022_101241_0002.xml'];F;264.75;E;['2022_101241_0002.xml'];True;[];originali;('2022_101241_0002.xml',);ape_summary_59ef9259747c.html;3107773;D20
3107774;L219;1131;70;;1247.0;FABBRICATO;Via Francesco Cilea;2;45.0969763;7.7049601;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;16;[694417, 694418, 694419, 694420, 694421, 694422, 694423, 694424, 694425, 694426, 694427, 694428, 694429, 694430, 694431, 694432];True;['2019_107973_0334.xml', '2019_200448_0059.xml', '2020_200193_0048.xml', '2020_203013_0013.xml', '2022_208141_0005.xml', '2022_213941_0005.xml'];D;99.96;C;['2019_107973_0334.xml', '2019_200448_0059.xml', '2020_200193_0048.xml', '2020_203013_0013.xml', '2022_208141_0005.xml', '2022_213941_0005.xml'];True;['2019_107973_0334.xml', '2019_200448_0059.xml', '2022_208141_0005.xml'];originali;('2019_107973_0334.xml', '2019_200448_0059.xml', '2020_200193_0048.xml', '2020_203013_0013.xml', '2022_208141_0005.xml', '2022_213941_0005.xml');ape_summary_1be1e34eeb71.html;3107774;D21
3107775;L219;1131;72;;1790.0;FABBRICATO;Via Giuseppe Tartini;35;45.0966828;7.7056668;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;24;[695182, 695183, 695184, 695185, 695186, 695187, 695188, 695189, 695190, 695191, 695192, 695193, 695194, 695195, 695196, 695197, 695198, 695199, 695200, 695201, 695202, 695203, 695204, 695205];True;['2020_209689_0058.xml', '2022_202066_0036.xml', '2022_211272_0004.xml', '2022_313821_0041.xml', '2022_313821_0042.xml', '2022_313821_0067.xml', '2022_313821_0068.xml', '2022_313821_0071.xml'];F;173.55;F;['2020_209689_0058.xml', '2022_202066_0036.xml', '2022_211272_0004.xml', '2022_313821_0041.xml', '2022_313821_0042.xml', '2022_313821_0067.xml', '2022_313821_0068.xml', '2022_313821_0071.xml'];True;['2020_209689_0058.xml', '2022_202066_0036.xml', '2022_313821_0041.xml', '2022_313821_0067.xml', '2022_313821_0068.xml', '2022_313821_0071.xml'];originali;('2020_209689_0058.xml', '2022_202066_0036.xml', '2022_211272_0004.xml', '2022_313821_0041.xml', '2022_313821_0042.xml', '2022_313821_0067.xml', '2022_313821_0068.xml', '2022_313821_0071.xml');ape_summary_95822683ade0.html;3107775;D21
3107776;L219;1132;85;;2160.0;FABBRICATO;Via Arcangelo Corelli;39;45.0960948;7.7088124;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;26;[695548, 695549, 695550, 695551, 695552, 695553, 695554, 695555, 695556, 695557, 695558, 695559, 695560, 695561, 695562, 695563, 695564, 695565, 695566, 695567, 695568, 695569, 695570, 695571, 695572, 695573];True;['2019_200448_0060.xml', '2022_205199_0092.xml', '2022_205199_0117.xml', '2022_206550_0005.xml'];G;264.21;F;['2019_200448_0060.xml', '2022_205199_0092.xml', '2022_205199_0117.xml', '2022_206550_0005.xml'];True;['2019_200448_0060.xml', '2022_206550_0005.xml'];originali;('2019_200448_0060.xml', '2022_205199_0092.xml', '2022_205199_0117.xml', '2022_206550_0005.xml');ape_summary_544f6cae2b62.html;3107776;D21
3107777;L219;1132;86;;856.0;FABBRICATO;Via Giuseppe Tartini;30;45.0964395;7.7062348;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;12;[699437, 699438, 699439, 699440, 699441, 699442, 699443, 699444, 699445, 699446, 699447, 699448];True;['2019_203325_0016.xml', '2019_207949_0114.xml', '2021_200542_0014.xml', '2022_213864_0052.xml'];F;246.20;E;['2019_203325_0016.xml', '2019_207949_0114.xml', '2021_200542_0014.xml', '2022_213864_0052.xml'];True;['2021_200542_0014.xml', '2022_213864_0052.xml'];originali;('2019_203325_0016.xml', '2019_207949_0114.xml', '2021_200542_0014.xml', '2022_213864_0052.xml');ape_summary_ef1853aa9c1d.html;3107777;D21
3107778;L219;1132;88;;3580.0;FABBRICATO;via pergolesi giambattista;91 C;45.0961636;7.7069216;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;47;[695604, 695605, 695606, 695607, 695608, 695609, 695610, 695611, 695612, 695613, 695614, 695615, 695616, 695617, 695618, 695619, 695620, 695621, 695622, 695623, 695624, 695625, 695626, 695627, 695628, 695629, 695630, 695631, 695632, 695633, 695634, 695635, 695636, 695637, 695638, 695639, 695640, 695641, 695642, 695643, 695644, 695645, 695646, 695647, 695648, 695649, 695650];True;['2019_113184_0067.xml', '2019_113184_0068.xml', '2019_113184_0069.xml', '2019_113184_0070.xml', '2019_113184_0071.xml', '2021_200542_0127.xml'];G;321.31;G;['2019_113184_0067.xml', '2019_113184_0068.xml', '2019_113184_0069.xml', '2019_113184_0070.xml', '2019_113184_0071.xml', '2021_200542_0127.xml'];True;['2019_113184_0067.xml', '2019_113184_0068.xml', '2019_113184_0069.xml', '2019_113184_0070.xml', '2019_113184_0071.xml'];originali;('2019_113184_0067.xml', '2019_113184_0068.xml', '2019_113184_0069.xml', '2019_113184_0070.xml', '2019_113184_0071.xml', '2021_200542_0127.xml');ape_summary_bc283ddaef9c.html;3107778;D21
3107779;L219;1132;89;;1873.0;FABBRICATO;via pergolesi giambattista;93 B;45.0959163;7.7075185;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;25;[695266, 695267, 695268, 695269, 695270, 695271, 695272, 695273, 695274, 695275, 695276, 695277, 695278, 695279, 695280, 695281, 695282, 695283, 695284, 695285, 695286, 695287, 695288, 695289, 695290];True;['2019_113184_0072.xml', '2019_113184_0073.xml', '2019_207150_0014.xml', '2022_200681_0146.xml'];G;245.66;F;['2019_113184_0072.xml', '2019_113184_0073.xml', '2019_207150_0014.xml', '2022_200681_0146.xml'];True;['2019_113184_0072.xml', '2019_113184_0073.xml', '2019_207150_0014.xml', '2022_200681_0146.xml'];originali;('2019_113184_0072.xml', '2019_113184_0073.xml', '2019_207150_0014.xml', '2022_200681_0146.xml');ape_summary_9a6e6b0528b5.html;3107779;D21
3107780;L219;1132;91;;1310.0;FABBRICATO;via pergolesi giambattista;105;45.0956071;7.7082216;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;17;[696566, 696567, 696568, 696569, 696570, 696571, 696572, 696573, 696574, 696575, 696576, 696577, 696578, 696579, 696580, 696581, 696584];True;['2021_113121_0012.xml', '2021_208722_0084.xml', '2021_212533_0147.xml', '2022_201205_0003.xml'];F;253.64;E;['2021_113121_0012.xml', '2021_208722_0084.xml', '2021_212533_0147.xml', '2022_201205_0003.xml'];True;['2021_113121_0012.xml', '2021_212533_0147.xml'];originali;('2021_113121_0012.xml', '2021_208722_0084.xml', '2021_212533_0147.xml', '2022_201205_0003.xml');ape_summary_6ab8fb9efe26.html;3107780;D21
3107781;L219;1133;11;;453.0;FABBRICATO;Via Sandro Botticelli;152;45.0965341;7.7133715;Abitazione;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;7;[695651, 695652, 695653, 695654, 695655, 695656, 695657];True;['2021_106467_0058.xml', '2021_202727_0041.xml', '2021_207228_0150.xml'];F;229.50;F;['2021_106467_0058.xml', '2021_202727_0041.xml', '2021_207228_0150.xml'];True;[];originali;('2021_106467_0058.xml', '2021_202727_0041.xml', '2021_207228_0150.xml');ape_summary_33509c4aea19.html;3107781;D21
3107782;L219;1133;12;;184.0;FABBRICATO;Via Giovenale Ancina;50;45.0962736;7.7129759;Abitazione;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;2;[695659, 695660];True;['2019_200542_0067.xml'];G;147.55;F;['2019_200542_0067.xml'];True;[];originali;('2019_200542_0067.xml',);ape_summary_5b668725dd78.html;3107782;D21
3107783;L219;1133;14;;1198.0;FABBRICATO;corso taranto;159 5;45.0961005;7.7136586;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;16;[695669, 695670, 695671, 695672, 695673, 695674, 695675, 695676, 695677, 695678, 695679, 695680, 695681, 695682, 695683, 695684];True;['2019_104941_0001.xml', '2019_109523_0024.xml', '2019_207622_0017.xml', '2020_100384_0020.xml'];E;149.26;D;['2019_104941_0001.xml', '2019_109523_0024.xml', '2019_207622_0017.xml', '2020_100384_0020.xml'];True;['2019_104941_0001.xml', '2019_109523_0024.xml'];originali;('2019_104941_0001.xml', '2019_109523_0024.xml', '2019_207622_0017.xml', '2020_100384_0020.xml');ape_summary_23511925b2f1.html;3107783;D21
