immobile_id,category,score,percentile
3107670,mobilità,9.985373899415723,23.613631780600926
3107670,verde,16.290389827308207,28.50036969819184
3107670,sport,4.924177262490042,36.344693150500774
3107670,commerciale,0.6192552999158439,4.711971499630302
3107670,educazione,0.820522923438087,8.240908785373396
3107671,sanità,0.7032757679469502,11.581636082543524
3107671,mobilità,9.864422390275795,22.228944007528398
3107671,verde,15.850852205613133,28.02312294145325
3107671,sport,4.773996754686758,31.787322712912548
3107671,commerciale,0.6115957741431636,4.38932580493379
3107671,educazione,0.8023085299357657,7.172144921691201
3107672,sanità,0.8353882876105584,13.856960408684547
3107672,mobilità,8.80700158349252,15.483632452779458
3107672,verde,15.035021029711992,26.877058546750018
3107672,sport,4.895202017919249,35.99852120723264
3107672,commerciale,0.6565823527384481,5.232909860859044
3107672,educazione,0.8920322946376729,11.860590172749882
3107673,sanità,1.1001368183634945,20.37373126302346
3107673,mobilità,9.72861667849177,20.85097801976205
3107673,verde,14.543506981067727,25.199973112858775
3107673,sport,5.610249753536052,49.49250520938361
3107673,commerciale,0.7837172544661789,6.963769577199704
3107673,educazione,1.035024782556589,15.769308328291993
3107674,sanità,1.4703206516700542,36.17664851784634
3107674,mobilità,10.557192455395445,27.283726557773743
3107674,verde,14.523981500171592,24.81010956510049
3107674,sport,5.727732653175771,51.4216575922565
3107674,commerciale,0.882039370202544,8.644215903744033
3107674,educazione,1.323992437380386,21.388720844256234
3107675,sanità,1.2191085939534647,25.374739530819387
3107675,mobilità,9.910075756395857,23.290986085904414
3107675,verde,14.31694477438499,24.574847079384284
3107675,sport,5.592459294339204,48.927875243664715
3107675,commerciale,0.813785620429072,7.716609531491564
3107675,educazione,1.1088511836374642,17.752234993614305
3107676,sanità,1.2508321883852147,27.37110976675405
3107676,mobilità,10.075917555991607,24.58156886469046
3107676,verde,16.43737711621837,28.641527189621563
3107676,sport,6.633116067589436,68.09840693688244
3107676,commerciale,0.842484285895828,8.160247361699268
3107676,educazione,1.1017259223248388,17.564025005041337
3107677,sanità,1.4480230817140902,35.484304631310074
3107677,mobilità,12.764578250911148,47.139880352221546
3107677,verde,17.537851174144595,29.30698393493312
3107677,sport,7.815064498602258,82.10660751495597
3107677,commerciale,0.9370638843735749,9.73314512334476
3107677,educazione,1.2471162786602303,19.318410969953618
3107678,sanità,1.3587612127727795,31.5655037978087
3107678,mobilità,12.486124794285638,42.017879948914434
3107678,verde,17.414190576832798,29.212878940646636
3107678,sport,7.766541598224397,81.8915103851583
3107678,commerciale,0.8431828579264363,8.180412717617799
3107678,educazione,1.203258098652351,18.619345298111178
3107679,sanità,2.011183987543927,68.9655172413793
3107679,mobilità,11.220412940632936,29.253209652483697
3107679,verde,20.225744502834054,32.06291591046582
3107679,sport,5.261044598940706,42.111984943200916
3107679,commerciale,1.0902588336265249,14.203132351952679
3107679,educazione,1.6078861213951368,24.292532096524837
3107680,sanità,1.6877516143367128,48.31619278080258
3107680,mobilità,11.345460772246668,31.753713786381663
3107680,verde,20.141243490864888,31.95536734556698
3107680,sport,5.202738657753026,41.50702426564496
3107680,commerciale,1.1052860129156628,14.626604826241849
3107680,educazione,1.6220745234496357,24.991597768367278
3107681,sanità,1.6789164261541316,48.010351549371514
3107681,mobilità,11.31026525373527,31.024400080661422
3107681,verde,22.120580969652647,41.23479196074477
3107681,sport,6.312825801431521,62.89910600255428
3107681,commerciale,1.0683409481440216,13.628419708274517
3107681,educazione,1.6905994953325538,26.204880016132286
3107682,sanità,1.498069283743414,40.00806614236741
3107682,mobilità,11.58341707299613,36.230422800295756
3107682,verde,21.294972555118132,35.67251461988304
3107682,sport,6.23295242415453,61.99502587887343
3107682,commerciale,1.0788104846542341,13.961148080930295
3107682,educazione,1.7296927158349944,27.384553337366405
3107683,sanità,1.520381411176233,42.004436378302074
3107683,mobilità,11.611084356836708,36.35141493580695
3107683,verde,21.85629717868669,39.3896618941991
3107683,sport,6.472942274624231,65.28870067890031
3107683,commerciale,1.0708317570366916,13.779659877663507
3107683,educazione,1.7937933830253736,28.31888149492505
3107684,sanità,1.547358046069351,43.19083148484237
3107684,mobilità,11.715057666992582,36.72447402029979
3107684,verde,21.778667652172803,39.003159239093904
3107684,sport,6.542904406097034,66.79774148013712
3107684,commerciale,1.0694323635096445,13.709081131948645
3107684,educazione,1.8635447087051795,31.266384351683808
3107685,sanità,1.5180729576587464,41.812865497076025
3107685,mobilità,11.53617112949989,35.46750016804463
3107685,verde,22.45291646478073,42.283390468508436
3107685,sport,6.703055088155085,68.74705921892854
3107685,commerciale,1.045453261258384,12.983128318881494
3107685,educazione,1.9094884525934017,32.28137393291658
3107686,sanità,1.614058865000661,44.995630839550984
3107686,mobilità,11.736144776136285,37.366404517039726
3107686,verde,22.98501591866424,43.57061235464139
3107686,sport,7.087854998065242,74.85380116959064
3107686,commerciale,1.0025290490652312,12.03871748336358
3107686,educazione,1.661902200123121,25.730994152046783
